Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Stipend,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Intern_Satisfaction_Score,Resigned,Hire_Year,Hire_Month
23119,Sales,Female,56,Engineer,2026-03-18 03:05:36,0,Bachelor,3,7800,35,26,19,2,0,5,8,2,1.21,False,2026,3
23120,Customer Support,Female,53,Analyst,2026-03-18 03:05:36,8,Bachelor,1,4400,36,23,22,4,0,4,74,1,2.83,False,2026,3
23121,IT,Female,51,Specialist,2026-03-18 03:05:36,6,Bachelor,2,5400,44,3,17,14,100,5,13,1,1.79,False,2026,3
23122,Finance,Male,44,Specialist,2026-03-18 03:05:36,6,Bachelor,4,6300,39,44,23,10,100,13,61,1,4.94,False,2026,3
23123,Customer Support,Male,22,Technician,2026-03-18 03:05:36,8,High School,2,4200,58,11,13,7,25,2,43,0,4.02,False,2026,3
23124,Legal,Male,26,Analyst,2026-03-18 03:05:36,8,PhD,3,5200,33,30,14,10,100,13,41,0,1.61,False,2026,3
23125,Operations,Male,43,Engineer,2026-03-18 03:05:36,1,Master,3,7800,58,35,21,4,0,17,88,1,4.38,False,2026,3
23126,Customer Support,Female,23,Manager,2026-03-18 03:05:36,2,Bachelor,4,8400,34,37,29,7,100,7,6,1,3.35,False,2026,3
23127,IT,Female,24,Developer,2026-03-18 03:05:36,2,PhD,3,6500,60,10,1,8,100,11,7,1,4.07,False,2026,3
23128,HR,Male,57,Technician,2026-03-18 03:05:36,3,High School,5,5250,60,29,19,10,25,17,31,1,4.26,False,2026,3
23129,HR,Female,31,Consultant,2026-03-18 03:05:36,6,Bachelor,2,6600,54,47,3,3,25,10,7,2,3.43,True,2026,3
23130,Legal,Female,29,Analyst,2026-03-18 03:05:36,3,High School,4,5600,59,49,10,13,0,6,89,1,1.55,False,2026,3
23131,IT,Female,47,Technician,2026-03-18 03:05:36,2,Master,3,4550,32,3,22,14,25,17,99,2,1.97,False,2026,3
23132,Legal,Male,22,Manager,2026-03-18 03:05:36,0,High School,5,9000,48,17,26,0,0,2,18,1,3.83,False,2026,3
23133,Operations,Female,36,Developer,2026-03-18 03:05:36,2,Bachelor,2,6000,30,30,1,3,25,11,5,1,2.55,False,2026,3
23134,Customer Support,Male,28,Consultant,2026-03-18 03:05:36,3,Bachelor,5,8250,44,16,9,4,75,19,25,1,1.69,True,2026,3
23135,IT,Male,46,Specialist,2026-03-18 03:05:36,6,High School,5,6750,49,0,28,1,25,3,54,2,2.32,False,2026,3
23136,Customer Support,Male,47,Engineer,2026-03-18 03:05:36,6,Master,4,8400,44,26,13,0,100,3,5,1,4.59,False,2026,3
23137,Legal,Female,46,Consultant,2026-03-18 03:05:36,1,Bachelor,5,8250,48,12,2,2,0,5,23,2,1.19,False,2026,3
23138,Marketing,Female,48,Analyst,2026-03-18 03:05:36,1,High School,3,5200,54,36,13,11,50,9,84,1,3.12,False,2026,3
23139,Engineering,Male,33,Engineer,2026-03-18 03:05:36,8,Bachelor,3,7800,46,7,4,13,50,13,65,0,3.62,False,2026,3
23140,Engineering,Male,27,Manager,2026-03-18 03:05:36,1,Master,1,6600,33,27,18,9,100,4,58,0,1.39,False,2026,3
23141,Legal,Male,57,Specialist,2026-03-18 03:05:36,0,High School,4,6300,57,41,14,10,0,10,41,2,1.65,False,2026,3
23142,Customer Support,Male,24,Engineer,2026-03-18 03:05:36,5,High School,3,7800,44,0,6,5,25,19,54,2,2.84,False,2026,3
23143,Marketing,Male,41,Specialist,2026-03-18 03:05:36,3,High School,3,5850,54,21,11,2,0,16,94,1,2.11,True,2026,3
23144,HR,Female,26,Specialist,2026-03-18 03:05:36,2,Bachelor,2,5400,44,5,29,9,75,6,16,0,4.28,False,2026,3
23145,Engineering,Female,22,Analyst,2026-03-18 03:05:36,5,Bachelor,4,5600,39,16,17,11,50,11,23,1,3.5,False,2026,3
23146,Finance,Female,53,Technician,2026-03-18 03:05:36,8,Master,2,4200,49,15,13,6,25,15,81,0,3.19,False,2026,3
23147,Engineering,Male,41,Manager,2026-03-18 03:05:36,2,High School,5,9000,36,23,27,11,50,2,26,1,1.44,False,2026,3
23148,IT,Male,32,Engineer,2026-03-18 03:05:36,0,High School,1,6600,30,49,2,9,0,3,52,2,1.03,True,2026,3
23149,Customer Support,Male,38,Developer,2026-03-18 03:05:36,2,High School,2,6000,43,40,14,7,25,9,99,0,4.97,False,2026,3
23150,Sales,Female,23,Developer,2026-03-18 03:05:36,3,Master,4,7000,39,32,25,2,0,13,12,2,3.32,False,2026,3
23151,IT,Male,29,Technician,2026-03-18 03:05:36,9,Bachelor,1,3850,55,36,13,0,75,2,18,2,2.87,False,2026,3
23152,Operations,Male,38,Consultant,2026-03-18 03:05:36,3,Bachelor,4,7700,58,19,1,14,75,13,87,1,3.73,True,2026,3
23153,Legal,Male,58,Consultant,2026-03-18 03:05:36,7,High School,3,7150,57,0,7,0,100,7,20,2,3.53,True,2026,3
23154,Marketing,Male,40,Consultant,2026-03-18 03:05:36,4,Bachelor,1,6050,47,9,5,14,25,5,47,2,2.44,False,2026,3
23155,Finance,Male,52,Specialist,2026-03-18 03:05:36,2,PhD,3,5850,34,24,27,8,100,6,22,0,4.01,False,2026,3
23156,Customer Support,Male,53,Manager,2026-03-18 03:05:36,9,High School,3,7800,41,5,5,2,75,2,92,2,4.34,False,2026,3
23157,Customer Support,Male,57,Engineer,2026-03-18 03:05:36,0,Master,5,9000,41,34,23,0,100,8,33,2,1.35,False,2026,3
23158,Customer Support,Female,48,Engineer,2026-03-18 03:05:36,9,High School,3,7800,48,27,29,13,100,15,88,1,4.89,False,2026,3
23159,Finance,Male,45,Analyst,2026-03-18 03:05:36,2,High School,4,5600,30,14,0,9,50,17,53,2,4.98,False,2026,3
23160,Legal,Male,43,Specialist,2026-03-18 03:05:36,0,Bachelor,5,6750,45,32,27,13,100,7,57,1,1.33,False,2026,3
23161,Finance,Female,31,Specialist,2026-03-18 03:05:36,7,PhD,4,6300,59,19,16,2,25,10,58,1,3.2,True,2026,3
23162,Marketing,Male,51,Engineer,2026-03-18 03:05:36,5,Bachelor,3,7800,50,20,12,5,100,12,71,1,4.22,False,2026,3
23163,Legal,Female,44,Analyst,2026-03-18 03:05:36,2,High School,4,5600,34,30,0,7,50,1,51,2,3.83,False,2026,3
23164,Finance,Female,58,Developer,2026-03-18 03:05:36,6,Bachelor,2,6000,40,36,0,8,50,5,56,0,1.7,True,2026,3
23165,Customer Support,Male,32,Technician,2026-03-18 03:05:36,7,High School,1,3850,42,25,1,9,50,8,86,0,1.11,True,2026,3
23166,Legal,Male,37,Specialist,2026-03-18 03:05:36,4,Master,3,5850,38,46,8,8,100,10,5,0,1.41,False,2026,3
23167,IT,Female,60,Engineer,2026-03-18 03:05:36,6,Bachelor,3,7800,55,32,13,1,0,13,10,1,4.4,False,2026,3
23168,Legal,Female,41,Consultant,2026-03-18 03:05:36,7,Bachelor,4,7700,60,30,17,13,50,14,16,1,4.16,False,2026,3
23169,HR,Other,36,Analyst,2026-03-18 03:05:36,9,Bachelor,1,4400,50,22,5,3,50,3,68,2,2.51,False,2026,3
23170,Legal,Female,24,Engineer,2026-03-18 03:05:36,1,High School,3,7800,56,38,21,11,50,12,72,1,3.46,False,2026,3
23171,Sales,Male,31,Technician,2026-03-18 03:05:36,1,High School,2,4200,30,7,25,1,75,7,64,2,2.9,False,2026,3
23172,Engineering,Female,48,Engineer,2026-03-18 03:05:36,7,High School,4,8400,30,45,1,1,0,12,14,1,4.36,True,2026,3
23173,Sales,Female,26,Engineer,2026-03-18 03:05:36,1,PhD,4,8400,46,23,13,8,25,19,45,0,1.99,False,2026,3
23174,Customer Support,Female,22,Engineer,2026-03-18 03:05:36,0,Bachelor,5,9000,44,30,15,4,100,13,10,2,1.63,False,2026,3
23175,Sales,Male,52,Specialist,2026-03-18 03:05:36,0,Bachelor,3,5850,32,25,2,14,75,12,91,0,1.35,False,2026,3
23176,IT,Male,29,Technician,2026-03-18 03:05:36,0,Master,3,4550,52,34,15,4,100,12,49,1,1.02,False,2026,3
23177,Finance,Male,55,Manager,2026-03-18 03:05:36,6,Bachelor,3,7800,41,29,9,10,50,17,13,2,1.34,False,2026,3
23178,Engineering,Female,27,Specialist,2026-03-18 03:05:36,2,Bachelor,1,4950,56,48,4,0,25,14,28,1,4.99,False,2026,3
23179,Customer Support,Male,34,Manager,2026-03-18 03:05:36,5,Bachelor,3,7800,34,22,2,3,100,14,49,1,2.33,False,2026,3
23180,Legal,Male,22,Specialist,2026-03-18 03:05:36,2,Bachelor,1,4950,31,36,4,6,75,11,35,0,2.34,False,2026,3
23181,Legal,Male,53,Specialist,2026-03-18 03:05:36,9,High School,1,4950,39,17,23,4,100,9,35,0,2.93,True,2026,3
23182,HR,Other,41,Technician,2026-03-18 03:05:36,6,High School,4,4900,35,33,13,13,0,3,63,0,3.3,False,2026,3
23183,Engineering,Female,36,Analyst,2026-03-18 03:05:36,7,High School,2,4800,57,7,22,8,0,15,91,1,2.62,True,2026,3
23184,Finance,Female,33,Engineer,2026-03-18 03:05:36,3,Master,5,9000,34,7,18,14,0,8,32,0,3.02,True,2026,3
23185,Engineering,Female,46,Manager,2026-03-18 03:05:36,2,Bachelor,5,9000,45,31,13,7,50,1,38,2,4.84,False,2026,3
23186,HR,Male,44,Developer,2026-03-18 03:05:36,7,High School,5,7500,42,36,18,5,75,19,61,1,1.34,True,2026,3
23187,HR,Male,56,Manager,2026-03-18 03:05:36,1,Bachelor,3,7800,33,4,12,0,25,1,99,2,4.95,False,2026,3
23188,HR,Female,41,Manager,2026-03-18 03:05:36,6,PhD,1,6600,54,25,18,14,25,8,96,2,2.66,False,2026,3
23189,Finance,Female,23,Technician,2026-03-18 03:05:36,1,Master,3,4550,45,44,28,14,50,3,31,2,4.43,False,2026,3
23190,Finance,Male,54,Engineer,2026-03-18 03:05:36,2,High School,2,7200,59,16,12,4,25,9,71,1,1.78,False,2026,3
23191,Customer Support,Female,48,Specialist,2026-03-18 03:05:36,2,High School,3,5850,50,40,5,3,25,13,22,1,2.73,False,2026,3
23192,Operations,Female,35,Analyst,2026-03-18 03:05:36,6,Bachelor,1,4400,46,49,28,8,50,10,41,1,2.67,False,2026,3
23193,IT,Female,57,Specialist,2026-03-18 03:05:36,5,Bachelor,5,6750,39,5,9,14,25,15,8,0,1.93,True,2026,3
23194,Sales,Female,43,Analyst,2026-03-18 03:05:36,5,Bachelor,5,6000,41,12,20,11,100,17,90,0,4.76,False,2026,3
23195,Finance,Male,55,Developer,2026-03-18 03:05:36,2,High School,4,7000,41,10,12,1,25,18,82,1,2.63,False,2026,3
23196,Finance,Male,55,Manager,2026-03-18 03:05:36,1,Bachelor,3,7800,56,24,1,0,100,19,56,2,1.25,False,2026,3
23197,Operations,Male,54,Engineer,2026-03-18 03:05:36,0,Bachelor,4,8400,56,35,26,4,0,19,32,2,3.68,False,2026,3
23198,HR,Male,38,Analyst,2026-03-18 03:05:36,5,High School,5,6000,44,24,11,4,50,6,33,2,1.65,False,2026,3
23199,Finance,Female,34,Engineer,2026-03-18 03:05:36,1,Bachelor,4,8400,39,0,1,10,75,18,42,0,4.58,False,2026,3
23200,HR,Male,40,Technician,2026-03-18 03:05:36,5,Bachelor,3,4550,32,9,27,1,75,4,78,2,3.22,False,2026,3
23201,Finance,Male,47,Consultant,2026-03-18 03:05:36,8,Bachelor,3,7150,50,21,4,13,50,11,92,0,4.29,True,2026,3
23202,Engineering,Male,48,Analyst,2026-03-18 03:05:36,5,Master,5,6000,53,9,26,0,50,4,54,0,2.05,False,2026,3
23203,Sales,Female,30,Engineer,2026-03-18 03:05:36,6,Master,5,9000,50,35,26,0,50,2,41,1,4.23,False,2026,3
23204,HR,Female,38,Developer,2026-03-18 03:05:36,1,Bachelor,5,7500,31,36,8,4,25,6,88,2,2.64,False,2026,3
23205,IT,Female,33,Technician,2026-03-18 03:05:36,4,High School,2,4200,38,22,13,3,50,11,30,0,4.58,True,2026,3
23206,Legal,Male,30,Analyst,2026-03-18 03:05:36,3,Bachelor,5,6000,51,36,25,5,50,12,63,0,3.9,False,2026,3
23207,Finance,Male,25,Technician,2026-03-18 03:05:36,0,Master,5,5250,33,30,12,10,25,6,42,0,2.07,False,2026,3
23208,IT,Female,53,Manager,2026-03-18 03:05:36,9,Master,3,7800,52,4,14,13,100,3,25,2,1.36,False,2026,3
23209,Engineering,Male,41,Specialist,2026-03-18 03:05:36,2,PhD,4,6300,43,34,10,11,100,17,74,0,1.53,False,2026,3
23210,Sales,Male,32,Developer,2026-03-18 03:05:36,3,Bachelor,5,7500,54,40,27,9,0,9,73,2,1.68,False,2026,3
23211,Customer Support,Female,26,Manager,2026-03-18 03:05:36,8,Bachelor,4,8400,47,14,5,14,75,15,20,0,3.09,False,2026,3
23212,IT,Male,42,Consultant,2026-03-18 03:05:36,6,PhD,2,6600,44,11,18,13,0,5,63,1,4.44,False,2026,3
23213,Customer Support,Male,25,Manager,2026-03-18 03:05:36,4,High School,1,6600,34,7,15,12,50,7,66,0,3.03,False,2026,3
23214,Finance,Female,38,Technician,2026-03-18 03:05:36,9,Bachelor,2,4200,53,43,17,0,75,16,7,2,4.73,False,2026,3
23215,Customer Support,Female,57,Specialist,2026-03-18 03:05:36,6,High School,3,5850,53,11,28,4,75,14,96,2,2.61,False,2026,3
23216,HR,Female,26,Analyst,2026-03-18 03:05:36,6,Bachelor,2,4800,54,24,4,8,100,12,25,2,4.18,False,2026,3
23217,Operations,Female,52,Engineer,2026-03-18 03:05:36,3,Bachelor,5,9000,40,44,22,8,100,13,75,0,4.3,False,2026,3
23218,Marketing,Male,50,Developer,2026-03-18 03:05:36,0,High School,2,6000,51,18,8,6,75,1,98,1,4.66,False,2026,3
23219,Customer Support,Female,49,Technician,2026-03-18 03:05:36,4,High School,3,4550,47,2,1,7,100,2,90,0,4.07,False,2026,3
23220,HR,Male,42,Engineer,2026-03-18 03:05:36,1,Bachelor,2,7200,36,17,2,1,50,1,91,0,1.16,False,2026,3
23221,IT,Female,57,Developer,2026-03-18 03:05:36,6,Bachelor,1,5500,39,6,13,14,50,7,3,0,1.71,True,2026,3
23222,HR,Female,43,Engineer,2026-03-18 03:05:36,4,Bachelor,1,6600,51,19,3,13,50,5,31,2,2.49,False,2026,3
23223,Finance,Other,43,Analyst,2026-03-18 03:05:36,2,Master,4,5600,40,41,4,2,100,6,73,0,2.91,False,2026,3
23224,Engineering,Female,24,Technician,2026-03-18 03:05:36,3,Master,3,4550,32,14,28,11,100,12,27,2,3.57,True,2026,3
23225,HR,Female,49,Developer,2026-03-18 03:05:36,3,High School,3,6500,51,35,14,4,100,1,29,1,3.43,True,2026,3
23226,HR,Female,23,Technician,2026-03-18 03:05:36,6,Master,3,4550,33,38,10,7,100,8,54,2,2.6,False,2026,3
23227,Operations,Female,59,Manager,2026-03-18 03:05:36,8,Bachelor,4,8400,45,36,8,13,0,7,31,0,4.31,False,2026,3
23228,IT,Male,26,Developer,2026-03-18 03:05:36,2,High School,3,6500,54,18,27,14,100,15,76,1,3.94,False,2026,3
23229,Engineering,Other,22,Manager,2026-03-18 03:05:36,9,Bachelor,4,8400,38,19,18,11,50,17,44,2,2.5,False,2026,3
23230,Legal,Male,29,Consultant,2026-03-18 03:05:36,4,Bachelor,3,7150,32,11,24,5,100,2,83,1,1.24,True,2026,3
23231,Marketing,Male,56,Specialist,2026-03-18 03:05:36,0,Bachelor,4,6300,47,2,12,8,75,4,17,0,2.96,False,2026,3
23232,HR,Male,35,Consultant,2026-03-18 03:05:36,3,Master,4,7700,34,17,18,5,25,13,6,2,1.32,False,2026,3
23233,Operations,Male,38,Engineer,2026-03-18 03:05:36,9,High School,3,7800,55,43,10,4,100,19,0,1,1.45,True,2026,3
23234,Sales,Female,32,Engineer,2026-03-18 03:05:36,4,Master,1,6600,41,45,4,11,25,18,86,0,2.0,False,2026,3
23235,Marketing,Female,28,Manager,2026-03-18 03:05:36,5,Bachelor,3,7800,60,41,20,2,50,16,7,2,3.87,False,2026,3
23236,Marketing,Female,27,Analyst,2026-03-18 03:05:36,5,Master,3,5200,34,31,18,9,0,15,5,1,3.14,False,2026,3
23237,Finance,Female,49,Analyst,2026-03-18 03:05:36,7,Bachelor,3,5200,33,35,10,12,0,10,52,1,1.58,False,2026,3
23238,Sales,Male,27,Technician,2026-03-18 03:05:36,3,Bachelor,3,4550,52,20,13,9,0,15,75,1,1.1,False,2026,3
23239,Legal,Female,42,Engineer,2026-03-18 03:05:36,0,High School,2,7200,50,11,23,3,100,18,35,2,4.41,False,2026,3
23240,Operations,Female,28,Manager,2026-03-18 03:05:36,8,Bachelor,4,8400,57,15,8,8,25,5,16,1,1.17,False,2026,3
23241,HR,Male,48,Analyst,2026-03-18 03:05:36,7,High School,2,4800,43,35,29,8,75,5,8,0,4.69,True,2026,3
23242,Sales,Female,56,Specialist,2026-03-18 03:05:36,1,Master,5,6750,46,16,0,5,75,5,12,1,2.21,False,2026,3
23243,IT,Male,34,Consultant,2026-03-18 03:05:36,4,High School,1,6050,60,2,19,14,50,11,41,2,2.96,False,2026,3
23244,IT,Female,33,Consultant,2026-03-18 03:05:36,3,Bachelor,3,7150,48,42,0,14,25,14,63,1,1.39,False,2026,3
23245,Sales,Female,28,Analyst,2026-03-18 03:05:36,8,Bachelor,4,5600,47,16,9,12,0,19,54,0,3.03,False,2026,3
23246,Sales,Male,51,Specialist,2026-03-18 03:05:36,8,Bachelor,4,6300,32,26,7,1,75,6,48,0,3.74,False,2026,3
23247,Legal,Female,40,Specialist,2026-03-18 03:05:36,3,Bachelor,5,6750,40,14,6,4,25,6,20,0,2.06,False,2026,3
23248,HR,Male,45,Manager,2026-03-18 03:05:36,2,Master,5,9000,46,48,27,1,25,3,3,1,4.34,False,2026,3
23249,Legal,Male,59,Manager,2026-03-18 03:05:36,9,PhD,2,7200,56,3,6,3,75,8,2,2,1.24,False,2026,3
23250,HR,Male,25,Manager,2026-03-18 03:05:36,0,Bachelor,1,6600,54,5,25,3,75,10,41,1,4.97,False,2026,3
23251,Sales,Female,31,Consultant,2026-03-18 03:05:36,8,PhD,1,6050,45,45,7,10,50,1,27,2,4.84,False,2026,3
23252,Legal,Male,27,Specialist,2026-03-18 03:05:36,7,High School,1,4950,56,22,22,3,25,17,72,1,4.28,False,2026,3
23253,Marketing,Female,49,Engineer,2026-03-18 03:05:36,3,Master,2,7200,44,32,2,1,50,3,18,0,3.71,False,2026,3
23254,HR,Female,37,Specialist,2026-03-18 03:05:36,2,Master,2,5400,33,29,11,1,75,5,73,0,1.81,False,2026,3
23255,Engineering,Male,26,Consultant,2026-03-18 03:05:36,0,Master,3,7150,39,8,19,9,0,11,92,1,1.81,False,2026,3
23256,Customer Support,Other,52,Consultant,2026-03-18 03:05:36,5,Bachelor,4,7700,55,40,19,11,75,14,30,2,1.09,False,2026,3
23257,IT,Female,50,Specialist,2026-03-18 03:05:36,5,High School,3,5850,47,11,4,3,100,10,52,1,3.12,False,2026,3
23258,Sales,Male,57,Technician,2026-03-18 03:05:36,3,High School,4,4900,49,3,20,11,75,6,33,0,1.58,True,2026,3
23259,Operations,Female,28,Manager,2026-03-18 03:05:36,2,High School,2,7200,57,20,6,13,100,11,61,0,2.54,False,2026,3
23260,Engineering,Female,43,Manager,2026-03-18 03:05:36,2,High School,2,7200,30,5,12,5,25,1,44,1,1.9,False,2026,3
23261,IT,Male,54,Technician,2026-03-18 03:05:36,5,Bachelor,1,3850,51,36,27,1,25,3,56,2,4.84,False,2026,3
23262,Legal,Female,25,Engineer,2026-03-18 03:05:36,1,Bachelor,2,7200,53,38,25,5,75,7,55,0,4.44,False,2026,3
23263,Operations,Female,33,Specialist,2026-03-18 03:05:36,1,Bachelor,2,5400,53,2,22,10,25,13,89,0,1.87,False,2026,3
23264,Marketing,Male,26,Engineer,2026-03-18 03:05:36,3,Master,1,6600,59,27,22,11,50,6,80,1,4.88,False,2026,3
23265,Operations,Female,46,Specialist,2026-03-18 03:05:36,0,Bachelor,2,5400,30,11,16,11,50,17,64,0,4.44,False,2026,3
23266,IT,Male,43,Consultant,2026-03-18 03:05:36,3,Master,4,7700,37,5,17,8,25,7,65,0,3.52,False,2026,3
23267,Marketing,Female,28,Engineer,2026-03-18 03:05:36,9,High School,3,7800,43,12,7,13,100,19,59,0,4.16,False,2026,3
23268,Engineering,Female,37,Manager,2026-03-18 03:05:36,1,High School,1,6600,32,26,17,11,100,7,7,1,4.81,False,2026,3
23269,Finance,Male,45,Developer,2026-03-18 03:05:36,3,High School,1,5500,36,0,11,12,50,19,21,1,3.85,False,2026,3
23270,HR,Female,45,Developer,2026-03-18 03:05:36,0,Bachelor,4,7000,38,22,28,13,50,5,70,1,1.53,False,2026,3
23271,Sales,Female,36,Manager,2026-03-18 03:05:36,8,Bachelor,3,7800,47,20,0,1,25,3,27,0,1.96,True,2026,3
23272,HR,Male,42,Manager,2026-03-18 03:05:36,0,High School,4,8400,56,21,24,9,75,4,21,1,2.59,True,2026,3
23273,Operations,Female,22,Developer,2026-03-18 03:05:36,2,PhD,3,6500,38,12,10,7,100,7,52,2,1.05,False,2026,3
23274,HR,Male,33,Technician,2026-03-18 03:05:36,5,Bachelor,5,5250,51,49,2,10,100,4,64,1,2.22,False,2026,3
23275,IT,Male,60,Engineer,2026-03-18 03:05:36,5,Bachelor,2,7200,44,40,23,7,75,2,63,2,4.92,False,2026,3
23276,Marketing,Female,30,Analyst,2026-03-18 03:05:36,3,High School,4,5600,59,9,0,6,50,7,25,1,3.82,False,2026,3
23277,HR,Female,25,Developer,2026-03-18 03:05:36,2,Bachelor,3,6500,43,14,3,9,50,11,17,1,4.21,False,2026,3
23278,Marketing,Female,55,Engineer,2026-03-18 03:05:36,0,Master,3,7800,30,44,23,6,0,13,87,0,3.91,False,2026,3
23279,Operations,Male,49,Developer,2026-03-18 03:05:36,4,High School,3,6500,45,41,4,1,100,13,43,1,1.85,False,2026,3
23280,Sales,Female,45,Technician,2026-03-18 03:05:36,8,High School,5,5250,52,27,14,5,25,10,72,1,1.16,False,2026,3
23281,IT,Female,34,Engineer,2026-03-18 03:05:36,2,Master,2,7200,53,20,27,14,0,7,47,1,3.86,False,2026,3
23282,Legal,Female,55,Engineer,2026-03-18 03:05:36,7,High School,5,9000,40,11,26,5,100,8,27,0,2.02,False,2026,3
23283,Customer Support,Female,46,Developer,2026-03-18 03:05:36,3,High School,1,5500,51,4,18,1,0,17,63,1,4.27,False,2026,3
23284,Customer Support,Male,51,Specialist,2026-03-18 03:05:36,9,High School,1,4950,59,43,1,14,100,8,27,1,3.62,False,2026,3
23285,Finance,Male,41,Engineer,2026-03-18 03:05:36,9,Bachelor,2,7200,37,49,11,2,100,1,40,2,3.04,False,2026,3
23286,Customer Support,Female,44,Manager,2026-03-18 03:05:36,2,Bachelor,4,8400,33,37,8,2,50,10,62,2,4.01,True,2026,3
23287,Marketing,Female,25,Consultant,2026-03-18 03:05:36,5,High School,1,6050,48,33,15,8,25,13,67,1,3.0,False,2026,3
23288,Engineering,Male,36,Analyst,2026-03-18 03:05:36,2,Master,3,5200,56,1,28,6,25,4,46,1,1.99,False,2026,3
23289,IT,Male,30,Technician,2026-03-18 03:05:36,7,Master,3,4550,33,35,26,14,50,3,39,2,2.68,False,2026,3
23290,Customer Support,Female,34,Consultant,2026-03-18 03:05:36,6,Bachelor,2,6600,36,5,7,11,0,19,21,1,1.95,False,2026,3
23291,HR,Female,31,Manager,2026-03-18 03:05:36,6,Bachelor,3,7800,45,9,10,7,25,1,16,2,1.05,False,2026,3
23292,Operations,Female,46,Manager,2026-03-18 03:05:36,6,Bachelor,1,6600,38,7,4,6,25,3,38,2,2.16,False,2026,3
23293,Customer Support,Male,57,Manager,2026-03-18 03:05:36,1,Bachelor,5,9000,43,22,7,7,75,15,0,0,3.77,True,2026,3
23294,Operations,Male,27,Developer,2026-03-18 03:05:36,4,Bachelor,4,7000,60,3,10,0,75,11,50,1,4.95,True,2026,3
23295,IT,Female,30,Engineer,2026-03-18 03:05:36,6,Bachelor,5,9000,49,43,19,11,75,15,9,1,4.87,False,2026,3
23296,HR,Male,32,Developer,2026-03-18 03:05:36,7,Bachelor,2,6000,37,22,1,5,50,11,20,0,3.62,False,2026,3
23297,Customer Support,Female,35,Analyst,2026-03-18 03:05:36,6,Master,3,5200,45,44,20,3,0,15,48,0,4.36,False,2026,3
23298,Finance,Male,50,Consultant,2026-03-18 03:05:36,3,Bachelor,1,6050,45,19,18,7,75,2,67,1,2.07,False,2026,3
23299,Finance,Female,45,Analyst,2026-03-18 03:05:36,4,Master,5,6000,43,27,3,14,75,10,34,2,1.2,False,2026,3
23300,Engineering,Male,32,Engineer,2026-03-18 03:05:36,7,High School,4,8400,57,46,28,6,50,1,5,1,1.0,False,2026,3
23301,IT,Male,26,Consultant,2026-03-18 03:05:36,4,Master,2,6600,47,26,7,9,0,9,61,2,1.31,False,2026,3
23302,IT,Male,24,Technician,2026-03-18 03:05:36,4,Bachelor,4,4900,46,49,0,0,75,16,66,0,3.63,False,2026,3
23303,IT,Other,47,Engineer,2026-03-18 03:05:36,2,High School,3,7800,36,11,16,7,75,18,6,2,3.88,True,2026,3
23304,IT,Male,48,Technician,2026-03-18 03:05:36,3,High School,5,5250,41,42,20,11,50,3,35,1,4.02,False,2026,3
23305,Operations,Male,28,Engineer,2026-03-18 03:05:36,3,Master,1,6600,33,44,15,0,75,19,21,1,1.94,False,2026,3
23306,Legal,Male,47,Manager,2026-03-18 03:05:36,2,Bachelor,2,7200,51,21,21,2,75,6,17,1,1.22,False,2026,3
23307,Customer Support,Female,28,Technician,2026-03-18 03:05:36,6,High School,2,4200,36,38,12,5,50,18,15,0,4.32,False,2026,3
23308,Engineering,Female,44,Manager,2026-03-18 03:05:36,7,High School,3,7800,31,3,0,13,25,12,74,0,4.95,False,2026,3
23309,IT,Female,34,Technician,2026-03-18 03:05:36,4,High School,4,4900,40,10,28,3,100,1,52,1,3.86,True,2026,3
23310,Engineering,Male,38,Engineer,2026-03-18 03:05:36,3,Bachelor,5,9000,57,14,20,13,50,18,77,0,2.3,False,2026,3
23311,Operations,Male,26,Manager,2026-03-18 03:05:36,1,Bachelor,2,7200,57,41,29,8,100,9,80,2,3.21,False,2026,3
23312,IT,Other,29,Analyst,2026-03-18 03:05:36,5,Master,4,5600,46,36,20,8,100,10,29,2,3.58,False,2026,3
23313,Customer Support,Male,55,Analyst,2026-03-18 03:05:36,6,Bachelor,1,4400,59,19,6,14,25,3,25,2,4.6,False,2026,3
23314,HR,Female,55,Technician,2026-03-18 03:05:36,0,Bachelor,3,4550,37,2,9,13,50,14,87,0,3.43,False,2026,3
23315,Legal,Male,28,Manager,2026-03-18 03:05:36,5,Bachelor,3,7800,59,7,4,12,0,2,72,0,1.11,False,2026,3
23316,Engineering,Female,27,Technician,2026-03-18 03:05:36,4,Bachelor,5,5250,32,1,3,4,100,10,57,2,1.03,False,2026,3
23317,Customer Support,Male,47,Specialist,2026-03-18 03:05:36,5,Bachelor,3,5850,46,27,19,5,50,5,15,2,1.15,False,2026,3
23318,IT,Male,38,Technician,2026-03-18 03:05:36,3,High School,5,5250,31,4,16,13,25,14,37,0,3.25,False,2026,3
23319,Finance,Male,48,Engineer,2026-03-18 03:05:36,1,Bachelor,2,7200,40,43,29,13,75,4,23,2,1.17,False,2026,3
